"Jahr","Gebiet","Indikator_ID","Indikator_Name","Variable","Wert","Einheit","Datenquelle"
2021,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Personenwagen (M1)",0.191331923890063,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2022,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Personenwagen (M1)",0.183838383838384,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2023,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Personenwagen (M1)",0.189189189189189,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2015,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.236842105263158,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2016,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.248134328358209,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2017,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.242043551088777,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2018,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.259693417493237,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2019,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.26026026026026,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2020,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.252548131370328,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2021,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.245243128964059,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2022,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.242424242424242,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2023,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lieferwagen (N1)",0.247567567567568,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2015,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.580645161290323,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2016,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.556902985074627,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2017,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.582077051926298,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2018,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.555455365193868,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2019,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.536536536536537,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2020,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.54246885617214,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2021,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.563424947145877,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2022,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.573737373737374,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
2023,"Kanton Zürich","KV3","Durchschnittliche CO₂-Emissionen der kantonalen Fahrzeugflotte","Lastwagen (N2/N3)",0.563243243243243,"Prozent (%)","Kanton Zürich: Monitoringbericht Beschaffung kantonale Fahrzeugflotte"
