"Jahr","Gebiet","Indikator_ID","Indikator_Name","Variable","Wert","Einheit","Datenquelle"
2010,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14400,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2010,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",10.4874631118051,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2011,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14500,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2011,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",10.4137041473834,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2012,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14700,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2012,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",10.4360790160268,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2013,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14600,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2013,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",10.2417473262726,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2014,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14600,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2014,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",10.0943475801913,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2015,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14300,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2015,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",9.75161344877062,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2016,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14200,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2016,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",9.5432095695542,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2017,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14300,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2017,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",9.50579188564333,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2018,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14400,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2018,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",9.46765480930565,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2019,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",14300,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2019,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",9.29008786604083,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2020,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",11200,"Gigawattstunden (GWh)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
2020,"Kanton Zürich","M8","Endenergieverbrauch fossiler Treibstoffe","Treibstoff",7.20988423629623,"Megawattstunden pro Einwohner (MWh pro Einw.)","Amt für Abfall, Wasser, Energie und Luft des Kantons Zürich"
