"Jahr","Gebiet","Indikator_ID","Indikator_Name","Variable","Wert","Einheit","Datenquelle"
2010,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.51,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2011,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2012,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2013,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2014,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2015,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2016,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2017,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2018,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2019,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2020,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
2021,"Kanton Zürich","A2","Fossilfreier Anteil verbrannter Abfall","Fossilfreier Anteil verbrannter Abfall",0.52,"Prozent (%)","Bundesamt für Umwelt (BAFU)"
